12.649991	61.0393   	60.4898   	60.403    	60.3835   	0.405905  	0.251997  	0.143261  	0.148212  	0.137966  
12.650032	61.0396   	60.4902   	60.4034   	60.3838   	0.405907  	0.251998  	0.143262  	0.148212  	0.137967  
12.650073	61.0399   	60.4905   	60.4037   	60.3842   	0.405909  	0.252     	0.143263  	0.148213  	0.137967  
12.650114	61.0403   	60.4908   	60.404    	60.3845   	0.405912  	0.252001  	0.143263  	0.148214  	0.137968  
12.650155	61.0406   	60.4911   	60.4043   	60.3848   	0.405914  	0.252002  	0.143264  	0.148215  	0.137969  
12.650195	61.0409   	60.4915   	60.4047   	60.3851   	0.405916  	0.252003  	0.143265  	0.148215  	0.137969  
12.650236	61.0413   	60.4918   	60.405    	60.3855   	0.405918  	0.252005  	0.143265  	0.148216  	0.13797   
12.650277	61.0416   	60.4921   	60.4053   	60.3858   	0.405921  	0.252006  	0.143266  	0.148217  	0.137971  
12.650318	61.0419   	60.4924   	60.4056   	60.3861   	0.405923  	0.252007  	0.143267  	0.148217  	0.137971  
12.650359	61.0422   	60.4927   	60.4059   	60.3864   	0.405925  	0.252008  	0.143268  	0.148218  	0.137972  
12.650399	61.0426   	60.4931   	60.4063   	60.3867   	0.405927  	0.25201   	0.143268  	0.148219  	0.137973  
12.650440	61.0429   	60.4934   	60.4066   	60.3871   	0.40593   	0.252011  	0.143269  	0.148219  	0.137974  
12.650481	61.0432   	60.4937   	60.4069   	60.3874   	0.405932  	0.252012  	0.14327   	0.14822   	0.137974  
12.650522	61.0436   	60.494    	60.4072   	60.3877   	0.405934  	0.252014  	0.14327   	0.148221  	0.137975  
12.650563	61.0439   	60.4943   	60.4076   	60.388    	0.405936  	0.252015  	0.143271  	0.148221  	0.137976  
12.650603	61.0442   	60.4947   	60.4079   	60.3884   	0.405939  	0.252016  	0.143272  	0.148222  	0.137976  
12.650644	61.0445   	60.495    	60.4082   	60.3887   	0.405941  	0.252017  	0.143273  	0.148223  	0.137977  
12.650685	61.0449   	60.4953   	60.4085   	60.389    	0.405943  	0.252019  	0.143273  	0.148223  	0.137978  
12.650726	61.0452   	60.4956   	60.4088   	60.3893   	0.405945  	0.25202   	0.143274  	0.148224  	0.137978  
12.650767	61.0455   	60.496    	60.4092   	60.3896   	0.405948  	0.252021  	0.143275  	0.148225  	0.137979  
12.650807	61.0459   	60.4963   	60.4095   	60.39     	0.40595   	0.252022  	0.143275  	0.148226  	0.13798   
12.650848	61.0462   	60.4966   	60.4098   	60.3903   	0.405952  	0.252024  	0.143276  	0.148226  	0.13798   
12.650889	61.0465   	60.4969   	60.4101   	60.3906   	0.405954  	0.252025  	0.143277  	0.148227  	0.137981  
12.650930	61.0468   	60.4972   	60.4105   	60.3909   	0.405957  	0.252026  	0.143278  	0.148228  	0.137982  
12.650971	61.0472   	60.4976   	60.4108   	60.3912   	0.405959  	0.252028  	0.143278  	0.148228  	0.137983  
12.651012	61.0475   	60.4979   	60.4111   	60.3916   	0.405961  	0.252029  	0.143279  	0.148229  	0.137983  
12.651052	61.0478   	60.4982   	60.4114   	60.3919   	0.405963  	0.25203   	0.14328   	0.14823   	0.137984  
12.651093	61.0482   	60.4985   	60.4118   	60.3922   	0.405966  	0.252031  	0.14328   	0.14823   	0.137985  
12.651134	61.0485   	60.4988   	60.4121   	60.3925   	0.405968  	0.252033  	0.143281  	0.148231  	0.137985  
12.651175	61.0488   	60.4992   	60.4124   	60.3929   	0.40597   	0.252034  	0.143282  	0.148232  	0.137986  
12.651216	61.0491   	60.4995   	60.4127   	60.3932   	0.405972  	0.252035  	0.143283  	0.148232  	0.137987  
12.651256	61.0495   	60.4998   	60.413    	60.3935   	0.405975  	0.252037  	0.143283  	0.148233  	0.137987  
12.651297	61.0498   	60.5001   	60.4134   	60.3938   	0.405977  	0.252038  	0.143284  	0.148234  	0.137988  
12.651338	61.0501   	60.5005   	60.4137   	60.3941   	0.405979  	0.252039  	0.143285  	0.148234  	0.137989  
12.651379	61.0505   	60.5008   	60.414    	60.3945   	0.405981  	0.25204   	0.143285  	0.148235  	0.13799   
12.651420	61.0508   	60.5011   	60.4143   	60.3948   	0.405983  	0.252042  	0.143286  	0.148236  	0.13799   
12.651460	61.0511   	60.5014   	60.4147   	60.3951   	0.405986  	0.252043  	0.143287  	0.148237  	0.137991  
12.651501	61.0515   	60.5017   	60.415    	60.3954   	0.405988  	0.252044  	0.143287  	0.148237  	0.137992  
